x;y
114;-122
114;-122
114;-122
114;-122
114;-122
114;-122
114;-122
110;-122
108;-122
105;-122
101;-122
98;-121
95;-118
92;-114
88;-111
82;-105
79;-102
76;-98
69;-91
66;-87
63;-84
56;-77
56;-77
49;-70
46;-66
39;-60
36;-56
32;-53
29;-49
26;-46
22;-42
16;-34
14;-30
10;-21
10;-21
5;-12
3;-7
-1;1
-1;1
-5;10
-8;14
-12;23
-12;23
-17;32
-19;37
-22;41
-26;49
-29;52
-31;56
-36;63
-36;63
-41;68
-44;69
-46;71
-49;73
-54;76
-58;76
-62;76
-69;76
-73;76
-77;76
-80;76
-88;76
-92;76
-95;76
-99;76
-103;85
-106;90
-108;95
-112;104
-112;104
-116;114
-117;118
-119;123
-122;130
-122;130
