;time;x;y;fx;fy
;63;120;-120;0;0
;126;120;-120;0;0
;189;120;-120;0;0
;252;120;-120;0;0
;315;120;-120;0;0
;378;120;-120;0;0
;441;120;-120;0;0
;504;120;-120;0;0
;567;120;-120;0;0
;630;120;-120;0;0
;693;120;-120;0;0
;756;120;-120;0;0
;819;120;-120;0;0
;882;120;-120;0;0
;945;120;-120;0;43
;1008;120;-120;0;43
;1071;120;-120;0;43
;1134;120;-120;0;43
;1197;120;-116;0;263
;1260;120;-111;0;263
;1323;120;-106;0;263
;1386;120;-101;0;263
;1449;120;-92;0;263
;1512;120;-87;0;263
;1575;120;-83;0;352
;1638;120;-80;0;352
;1701;120;-72;0;352
;1764;120;-69;0;352
;1827;120;-65;0;352
;1890;120;-61;0;272
;1953;120;-51;0;272
;2016;120;-47;0;272
;2079;120;-42;0;272
;2142;120;-33;0;316
;2205;120;-29;0;316
;2268;120;-26;0;316
;2331;120;-22;0;316
;2394;120;-18;0;316
;2457;120;-11;0;289
;2520;120;-7;0;289
;2583;120;-4;0;289
;2646;120;0;0;289
;2709;120;6;0;289
;2772;120;10;0;272
;2835;120;15;0;272
;2898;120;19;0;272
;2961;120;29;0;272
;3024;120;34;0;272
;3087;120;38;0;272
;3150;120;42;0;235
;3213;120;49;0;235
;3276;120;52;0;235
;3339;120;55;0;235
;3402;120;59;0;235
;3465;120;64;0;180
;3528;120;66;0;180
;3591;120;69;0;180
;3654;120;72;0;180
;3717;120;77;0;193
;3780;120;80;0;193
;3843;120;83;0;193
;3906;120;86;0;193
;3969;120;92;0;193
;4032;120;95;0;218
;4095;120;98;0;218
;4158;120;102;0;218
;4221;120;108;0;218
;4284;120;112;0;218
;4347;120;115;0;159
;4410;120;117;0;159
;4473;120;122;0;159
;4536;120;125;0;159
;4599;120;127;0;159
;4662;120;129;0;0
;4725;120;129;0;0
;4788;120;129;0;0
;4851;120;129;0;0
;4914;120;129;0;0
;4977;120;129;0;0
;5040;120;129;0;0
;5103;120;129;0;0
;5166;120;129;0;0
;5229;120;129;0;0
;5292;120;129;0;0
;5355;120;129;0;0
;5418;120;129;0;0
;5481;120;129;0;-29
;5544;120;129;0;-29
;5607;120;129;0;-29
;5670;120;129;0;-29
;5733;120;129;0;-29
;5796;120;129;0;-39
;5859;120;129;0;-39
;5922;120;129;0;-39
;5985;120;129;0;-39
;6048;120;129;0;-39
;6111;120;129;0;-92
;6174;120;129;0;-92
;6237;120;129;-58;-92
;6300;120;129;-58;-92
;6363;120;129;-58;-92
;6426;120;129;-58;-127
;6489;120;125;-96;-127
;6552;120;123;-96;-127
;6615;120;122;-96;-127
;6678;120;120;-96;-127
;6741;120;116;-96;-143
;6804;119;114;-136;-143
;6867;117;112;-136;-143
;6930;115;110;-136;-143
;6993;111;106;-136;-131
;7056;110;104;-136;-131
;7119;108;103;-192;-131
;7182;105;101;-192;-131
;7245;99;97;-192;-131
;7308;96;96;-192;-131
;7371;94;94;-192;-114
;7434;91;93;-192;-114
;7497;85;90;-192;-114
;7560;82;88;-192;-114
;7623;79;87;-192;-114
;7686;76;85;-192;-122
;7749;71;82;-175;-122
;7812;68;80;-175;-122
;7875;66;78;-175;-122
;7938;63;77;-175;-122
;8001;58;73;-175;-137
;8064;56;71;-175;-137
;8127;53;69;-186;-137
;8190;50;67;-186;-137
;8253;45;63;-186;-145
;8316;43;61;-186;-145
;8379;40;59;-186;-145
;8442;37;57;-188;-145
;8505;32;53;-188;-145
;8568;30;51;-188;-152
;8631;27;49;-188;-152
;8694;24;47;-188;-152
;8757;19;43;-184;-152
;8820;17;41;-184;-152
;8883;14;39;-184;-183
;8946;11;36;-184;-183
;9009;6;31;-184;-183
;9072;4;29;-159;-183
;9135;1;26;-159;-183
;9198;0;24;-159;-209
;9261;-5;17;-159;-209
;9324;-8;14;-159;-209
;9387;-12;7;-139;-209
;9450;-14;4;-139;-225
;9513;-16;0;-139;-225
;9576;-18;-2;-139;-225
;9639;-20;-5;-139;-225
;9702;-22;-8;-139;-225
;9765;-25;-15;-116;-225
;9828;-27;-19;-116;-240
;9891;-28;-22;-116;-240
;9954;-30;-26;-116;-240
;10017;-33;-33;-149;-240
;10080;-35;-37;-149;-240
;10143;-37;-41;-149;-200
;10206;-39;-44;-149;-200
;10269;-43;-51;-149;-200
;10332;-46;-54;-160;-200
;10395;-48;-57;-160;-200
;10458;-51;-61;-160;-239
;10521;-55;-68;-160;-239
;10584;-58;-72;-160;-239
;10647;-60;-75;-180;-239
;10710;-63;-79;-180;-239
;10773;-68;-85;-180;-171
;10836;-70;-87;-180;-171
;10899;-73;-90;-180;-171
;10962;-75;-92;-226;-171
;11025;-82;-97;-226;-60
;11088;-86;-97;-226;-60
;11151;-90;-97;-226;-60
;11214;-93;-97;-226;-60
;11277;-100;-97;-182;-60
;11340;-103;-97;-182;-42
;11403;-106;-97;-182;-42
;11466;-109;-97;-182;-42
;11529;-114;-97;-66;-42
;11592;-114;-97;-66;-42
;11655;-114;-97;-66;-118
;11718;-114;-98;-66;-118
;11781;-114;-101;-66;-118
;11844;-114;-103;-66;-118
;11907;-114;-104;0;-118
;11970;-114;-106;0;-118
;12033;-114;-112;0;-236
;12096;-114;-115;0;-236
;12159;-114;-119;0;-236
;12222;-114;-122;-55;-236
;12285;-114;-126;-55;0
;12348;-114;-126;-55;0
;12411;-114;-126;-55;0
;12474;-114;-126;-55;0
;12537;-114;-126;-80;0
;12600;-114;-126;-80;0
;12663;-114;-126;-80;0
;12726;-114;-126;-80;58
;12789;-114;-126;-28;58
;12852;-114;-126;-28;58
;12915;-114;-126;-28;58
;12978;-114;-126;-28;58
;13041;-114;-126;-28;0
;13104;-114;-126;0;0
;13167;-114;-126;187;0
;13230;-111;-126;187;0
;13293;-106;-126;187;0
;13356;-104;-126;187;0
;13419;-101;-126;187;0
;13482;-98;-126;624;0
;13545;-91;-126;624;0
;13608;-88;-126;624;37
;13671;-84;-126;624;37
;13734;-77;-126;590;37
;13797;-73;-126;590;37
;13860;-69;-126;590;37
;13923;-66;-126;590;37
;13986;-58;-126;590;66
;14049;-55;-126;590;66
;14112;-51;-126;620;66
;14175;-48;-126;620;66
;14238;-44;-126;620;66
;14301;-37;-126;620;67
;14364;-33;-126;620;67
;14427;-29;-126;602;67
;14490;-22;-126;602;67
;14553;-18;-126;602;67
;14616;-15;-126;602;68
;14679;-11;-126;602;68
;14742;-4;-126;540;68
;14805;0;-126;540;68
;14868;2;-126;540;68
;14931;6;-126;540;54
;14994;13;-126;525;54
;15057;17;-126;525;54
;15120;21;-126;525;54
;15183;24;-126;525;54
;15246;32;-126;525;45
;15309;35;-126;511;45
;15372;39;-126;511;45
;15435;43;-126;511;45
;15498;46;-126;511;45
;15561;54;-126;511;0
;15624;57;-126;432;0
;15687;61;-126;432;0
;15750;64;-126;432;0
;15813;72;-126;432;0
;15876;75;-126;432;0
;15939;79;-126;323;0
;16002;83;-126;323;0
;16065;90;-126;323;0
;16128;94;-126;323;0
;16191;97;-126;323;0
;16254;101;-126;323;0
;16317;108;-126;215;0
;16380;111;-126;215;0
;16443;114;-126;215;0
;16506;117;-126;215;0
;16569;122;-126;0;0
;16632;122;-126;0;0
;16695;122;-126;0;0
;16758;122;-126;0;0
;16821;122;-126;0;44
;16884;122;-126;-33;44
;16947;122;-126;-33;44
;17010;122;-126;-33;44
;17073;122;-126;-33;44
;17136;122;-126;-33;72
;17199;122;-126;0;72
;17262;122;-126;0;72
;17325;122;-126;0;72
;17388;122;-126;0;72
;17451;122;-126;0;147
;17514;122;-124;-75;147
;17577;122;-120;-75;147
;17640;122;-118;-75;147
;17703;122;-116;-75;147
;17766;122;-113;-75;207
;17829;119;-107;-168;207
;17892;116;-104;-168;207
;17955;114;-101;-168;207
;18018;109;-94;-168;0
;18081;107;-94;-389;0
;18144;103;-94;-389;0
;18207;99;-94;-389;0
;18270;91;-94;-389;0
;18333;87;-94;-389;0
;18396;84;-91;-389;219
;18459;75;-85;-272;219
;18522;75;-85;-272;219
;18585;66;-78;-272;219
;18648;61;-75;-272;219
;18711;57;-72;-272;370
;18774;54;-68;-238;370
;18837;47;-62;-238;370
;18900;44;-58;-238;370
;18963;40;-55;-238;370
;19026;34;-48;-241;339
;19089;30;-44;-241;339
;19152;27;-41;-241;339
;19215;23;-38;-241;339
;19278;20;-34;-241;339
;19341;13;-27;-222;379
;19404;10;-24;-222;379
;19467;7;-20;-222;379
;19530;3;-17;-222;379
;19593;-3;-10;-222;373
;19656;-6;-7;-233;373
;19719;-9;-3;-233;373
;19782;-16;3;-233;373
;19845;-20;6;-233;373
;19908;-23;10;-233;373
;19971;-26;13;-233;405
;20034;-33;20;-194;405
;20097;-36;24;-194;405
;20160;-40;27;-194;405
;20223;-43;31;-194;405
;20286;-49;38;-187;316
;20349;-52;42;-187;316
;20412;-54;47;-187;316
;20475;-56;51;-187;316
;20538;-61;60;-187;316
;20601;-63;64;-187;369
;20664;-66;69;-150;369
;20727;-68;73;-150;369
;20790;-72;82;-150;369
;20853;-74;87;-150;369
;20916;-77;90;-150;200
;20979;-79;94;-154;200
;21042;-83;100;-154;200
;21105;-85;103;-154;200
;21168;-88;107;-154;200
;21231;-90;108;-154;0
;21294;-95;108;-160;-26
;21357;-97;108;-160;-26
;21420;-99;108;-160;-26
;21483;-102;108;-160;-26
;21546;-106;108;-122;-40
;21609;-108;108;-122;-40
;21672;-109;108;-122;-40
;21735;-113;108;-122;-40
;21798;-113;108;-122;-40
;21861;-116;111;-37;183
;21924;-116;113;-37;183
;21987;-116;116;-37;183
;22050;-116;118;-37;183
;22113;-116;123;-37;33
;22176;-116;123;-31;33
;22239;-116;123;-31;33
;22302;-116;123;-31;33
;22365;-116;123;-31;33
;22428;-116;123;-31;0
;22491;-116;123;0;-59
;22554;-116;123;0;-59
;22617;-116;123;0;-59
;22680;-116;123;0;-59
;22743;-116;123;0;-59
;22806;-116;123;0;-59
;22869;-116;123;-27;-61
;22932;-116;123;-27;-61
;22995;-116;123;-27;-61
;23058;-116;123;-27;-61
;23121;-116;123;-32;-85
;23184;-116;123;-32;-85
;23247;-116;123;-32;-85
;23310;-116;123;-32;-85
;23373;-116;123;-32;-85
;23436;-116;121;0;-217
;23499;-116;114;0;-217
;23562;-116;114;0;-217
;23625;-116;108;0;-217
;23688;-116;105;0;-217
;23751;-116;98;0;-195
;23814;-116;98;0;-195
;23877;-116;91;0;-195
;23940;-116;88;0;-195
;24003;-116;85;0;-195
;24066;-116;79;0;-191
;24129;-116;76;0;-191
;24192;-116;73;0;-191
;24255;-116;71;0;-191
;24318;-116;65;0;-207
;24381;-116;62;0;-207
;24444;-116;58;0;-207
;24507;-116;55;0;-207
;24570;-116;48;0;-207
;24633;-116;45;0;-205
;24696;-116;42;0;-205
;24759;-116;39;0;-205
;24822;-116;32;0;-205
;24885;-116;29;0;-205
;24948;-116;25;0;-205
;25011;-116;22;0;-203
;25074;-116;16;0;-203
;25137;-116;12;0;-203
;25200;-116;9;0;-203
;25263;-116;6;0;-203
;25326;-116;0;0;-201
;25389;-116;-3;0;-201
;25452;-116;-7;0;-201
;25515;-116;-10;0;-201
;25578;-116;-16;0;-195
;25641;-116;-20;0;-195
;25704;-116;-23;0;-195
;25767;-116;-26;0;-195
;25830;-116;-33;0;-195
;25893;-116;-36;0;-177
;25956;-116;-38;0;-177
;26019;-116;-41;0;-177
;26082;-116;-44;0;-177
;26145;-116;-49;0;-177
;26208;-116;-51;0;-160
;26271;-116;-56;0;-160
;26334;-116;-56;0;-160
;26397;-116;-61;0;-160
;26460;-116;-64;0;-160
;26523;-116;-66;0;-177
;26586;-116;-71;0;-177
;26649;-116;-74;0;-177
;26712;-116;-76;0;-177
;26775;-116;-79;0;-177
;26838;-116;-84;0;-168
;26901;-116;-87;0;-168
;26964;-116;-89;0;-168
;27027;-116;-92;0;-168
;27090;-116;-94;0;-168
;27153;-116;-99;0;-144
;27216;-116;-101;0;-144
;27279;-116;-103;0;-144
;27342;-116;-107;0;-144
;27405;-116;-109;0;-144
;27468;-116;-111;0;-117
;27531;-116;-112;0;-117
;27594;-116;-114;0;-117
;27657;-116;-117;0;-117
;27720;-116;-118;0;-117
;27783;-116;-119;0;-110
;27846;-116;-119;0;-110
;27909;-116;-119;0;-110
;27972;-116;-119;0;-110
;28035;-116;-119;0;-41
;28098;-116;-119;0;-41
;28161;-116;-119;0;-41
;28224;-116;-119;0;-41
;28287;-116;-119;0;-41
;28350;-116;-119;0;-41
;28413;-116;-119;0;0
;28476;-116;-119;0;0
;28539;-116;-119;0;0
;28602;-116;-119;0;0
;28665;-110;-119;253;0
;28728;-105;-119;253;0
;28791;-100;-119;253;0
;28854;-91;-119;253;0
;28917;-86;-119;368;0
;28980;-82;-119;368;0
;29043;-79;-119;368;0
;29106;-75;-119;368;0
;29169;-68;-119;368;0
;29232;-64;-119;368;0
;29295;-61;-119;386;0
;29358;-57;-119;386;0
;29421;-50;-119;386;0
;29484;-46;-119;386;0
;29547;-42;-119;386;0
;29610;-35;-119;409;0
;29673;-31;-119;409;0
;29736;-28;-119;409;0
;29799;-24;-119;409;0
;29862;-20;-119;409;0
;29925;-13;-119;401;0
;29988;-10;-119;401;0
;30051;-6;-119;401;0
;30114;-2;-119;401;0
;30177;4;-119;407;0
;30240;8;-119;407;0
;30303;11;-119;407;0
;30366;15;-119;407;0
;30429;22;-119;407;0
;30492;26;-119;426;0
;30555;33;-119;426;0
;30618;33;-119;426;0
;30681;41;-119;426;0
;30744;44;-119;426;0
;30807;48;-119;406;0
;30870;51;-119;406;0
;30933;59;-119;406;0
;30996;62;-119;406;0
;31059;66;-119;406;0
;31122;73;-119;371;0
;31185;77;-119;371;0
;31248;81;-119;371;0
;31311;84;-119;371;0
;31374;92;-119;371;0
;31437;95;-119;229;0
;31500;99;-119;229;0
;31563;102;-119;229;0
;31626;105;-119;229;0
;31689;112;-119;229;0
;31752;115;-119;229;0
;31815;119;-119;134;0
;31878;121;-119;134;0
;31941;122;-119;134;0
;32004;124;-119;134;0
;32067;126;-119;134;0
;32130;126;-119;0;0
;32193;126;-119;0;0
;32256;126;-119;0;0
;32319;126;-119;0;0
;32382;126;-119;0;0
;32445;126;-119;0;0
;32508;126;-119;0;0
;32571;126;-119;0;0
;32634;126;-119;0;0
;32697;126;-119;-38;0
;32760;126;-119;-38;0
;32823;126;-119;-38;0
;32886;126;-119;-38;0
;32949;126;-119;-38;0
;33012;126;-119;-74;0
;33075;126;-119;-74;98
;33138;126;-119;-74;98
;33201;126;-119;-74;98
;33264;126;-119;-74;98
;33327;126;-119;-148;98
;33390;124;-119;-148;171
;33453;120;-114;-148;171
;33516;118;-111;-148;171
;33579;114;-106;-148;171
;33642;111;-104;-214;171
;33705;108;-102;-214;176
;33768;104;-99;-214;176
;33831;101;-97;-214;176
;33894;95;-92;-214;176
;33957;92;-89;-228;176
;34020;88;-87;-228;180
;34083;85;-84;-228;180
;34146;78;-79;-228;180
;34209;75;-77;-228;180
;34272;72;-75;-228;180
;34335;65;-68;-242;229
;34398;62;-65;-242;229
;34461;59;-62;-242;229
;34524;56;-59;-242;229
;34587;52;-55;-242;229
;34650;48;-52;-270;190
;34713;39;-46;-270;190
;34776;34;-43;-270;190
;34839;25;-37;-270;190
;34902;21;-33;-241;191
;34965;18;-30;-241;191
;35028;14;-27;-241;191
;35091;8;-21;-241;191
;35154;4;-18;-241;191
;35217;1;-14;-191;290
;35280;0;-10;-191;290
;35343;-2;-5;-191;290
;35406;-5;-1;-191;290
;35469;-9;7;-191;290
;35532;-12;12;-189;168
;35595;-14;14;-189;168
;35658;-19;19;-189;168
;35721;-22;22;-189;168
;35784;-25;24;-189;168
