;time;x;y;fx;fy
;63;120;-120;0;0
;126;120;-120;0;0
;189;120;-120;0;0
;252;120;-120;0;0
;315;120;-120;0;0
;378;120;-120;0;0
;441;120;-120;0;0
;504;120;-120;0;0
;567;120;-120;0;0
;630;120;-120;0;0
;693;120;-120;0;0
;756;120;-120;0;0
;819;120;-120;0;0
;882;120;-120;0;0
;945;120;-120;0;90
;1008;120;-120;0;90
;1071;120;-120;0;90
;1134;120;-120;0;90
;1197;120;-120;0;90
;1260;120;-120;0;90
;1323;120;-117;-38;381
;1386;120;-113;-38;381
;1449;120;-106;-38;381
;1512;120;-102;-38;381
;1575;120;-99;-38;381
;1638;120;-95;-37;429
;1701;120;-88;-37;429
;1764;120;-84;-37;429
;1827;120;-80;-37;429
;1890;120;-77;-37;429
;1953;120;-70;-29;413
;2016;120;-66;-29;413
;2079;120;-62;-29;413
;2142;120;-55;-29;413
;2205;120;-51;-27;390
;2268;120;-48;-27;390
;2331;120;-44;-27;390
;2394;120;-37;-27;390
;2457;120;-33;-27;390
;2520;120;-30;-27;397
;2583;120;-26;-27;397
;2646;120;-19;-27;397
;2709;120;-15;-27;397
;2772;120;-11;-27;397
;2835;120;-8;-27;376
;2898;120;0;-27;376
;2961;120;2;-27;376
;3024;120;6;-27;376
;3087;120;9;-27;376
;3150;120;17;0;358
;3213;120;20;0;358
;3276;120;24;0;358
;3339;120;28;0;358
;3402;120;35;0;358
;3465;120;38;0;317
;3528;120;42;0;317
;3591;120;46;0;317
;3654;120;53;0;317
;3717;120;57;0;317
;3780;120;61;0;280
;3843;120;66;0;280
;3906;120;75;0;280
;3969;120;80;0;280
;4032;120;85;0;280
;4095;120;89;0;219
;4158;120;95;0;219
;4221;120;99;0;219
;4284;120;102;0;219
;4347;120;105;0;219
;4410;120;107;0;72
;4473;120;107;0;72
;4536;120;107;0;72
;4599;120;107;0;72
;4662;120;107;0;62
;4725;120;107;0;62
;4788;120;107;0;62
;4851;120;107;0;62
;4914;120;107;0;62
;4977;120;107;0;57
;5040;120;107;0;57
;5103;120;107;0;57
;5166;120;107;0;57
;5229;120;107;0;57
;5292;120;107;-26;123
;5355;120;109;-26;123
;5418;120;112;-26;123
;5481;120;114;-26;123
;5544;120;116;-26;123
;5607;120;117;-26;123
;5670;120;120;0;116
;5733;120;122;0;116
;5796;120;123;0;116
;5859;120;125;0;116
;5922;120;126;-34;0
;5985;120;126;-34;0
;6048;120;126;-34;0
;6111;120;126;-34;-29
;6174;120;126;-34;-29
;6237;120;126;-37;-29
;6300;120;126;-37;-29
;6363;120;126;-37;-29
;6426;120;126;-37;-47
;6489;120;126;-37;-47
;6552;120;126;-73;-47
;6615;120;126;-73;-47
;6678;120;126;-73;-110
;6741;120;126;-73;-110
;6804;120;126;-73;-110
;6867;119;126;-152;-110
;6930;114;126;-152;-110
;6993;112;126;-152;-191
;7056;110;123;-152;-191
;7119;108;120;-152;-191
;7182;103;115;-162;-191
;7245;101;112;-162;-191
;7308;98;110;-162;-163
;7371;96;107;-162;-163
;7434;91;102;-121;-163
;7497;89;100;-121;-163
;7560;87;97;-121;-163
;7623;86;95;-121;-163
;7686;82;91;-121;-161
;7749;81;88;-121;-161
;7812;79;86;-120;-161
;7875;77;84;-120;-161
;7938;74;79;-120;-167
;8001;72;76;-120;-167
;8064;70;74;-120;-167
;8127;69;71;-116;-167
;8190;66;66;-116;-167
;8253;64;64;-116;-151
;8316;63;62;-116;-151
;8379;61;60;-116;-151
;8442;58;56;-124;-151
;8505;56;54;-124;-151
;8568;54;51;-124;-167
;8631;53;49;-124;-167
;8694;49;44;-124;-167
;8757;48;41;-135;-167
;8820;46;39;-135;-167
;8883;44;36;-135;-168
;8946;40;31;-135;-168
;9009;38;29;-135;-168
;9072;36;26;-127;-168
;9135;34;24;-127;-168
;9198;31;19;-127;-159
;9261;29;17;-127;-159
;9324;27;14;-127;-159
;9387;26;12;-127;-159
;9450;24;7;-108;-183
;9513;24;5;-108;-183
;9576;24;2;-108;-183
;9639;24;0;-108;-183
;9702;24;-5;-114;-183
;9765;23;-7;-114;-183
;9828;21;-10;-114;-166
;9891;20;-12;-114;-166
;9954;17;-17;-114;-166
;10017;16;-20;-114;-166
;10080;14;-22;-134;-166
;10143;12;-25;-134;-174
;10206;9;-30;-134;-174
;10269;7;-33;-134;-174
;10332;5;-35;-134;-174
;10395;4;-38;-134;-174
;10458;0;-43;-147;-167
;10521;-1;-45;-147;-167
;10584;-3;-48;-147;-167
;10647;-7;-53;-147;-167
;10710;-10;-55;-160;-133
;10773;-12;-57;-160;-133
;10836;-14;-58;-160;-133
;10899;-17;-60;-160;-133
;10962;-21;-63;-160;-133
;11025;-23;-65;-147;-133
;11088;-25;-67;-147;-129
;11151;-27;-69;-147;-129
;11214;-31;-72;-147;-129
;11277;-34;-74;-147;-129
;11340;-36;-75;-146;-129
;11403;-38;-77;-146;-144
;11466;-42;-81;-146;-144
;11529;-44;-83;-146;-144
;11592;-46;-85;-146;-144
;11655;-50;-89;-138;-162
;11718;-52;-92;-138;-162
;11781;-54;-94;-138;-162
;11844;-57;-99;-138;-162
;11907;-59;-101;-141;-162
;11970;-61;-103;-141;-162
;12033;-63;-105;-141;-122
;12096;-66;-106;-141;-122
;12159;-68;-108;-141;-122
;12222;-72;-112;-141;-122
;12285;-73;-113;-138;-122
;12348;-75;-114;-138;-85
;12411;-77;-114;-138;-85
;12474;-81;-114;-138;-85
;12537;-83;-114;-138;-85
;12600;-85;-114;-141;-85
;12663;-87;-114;-141;-96
;12726;-91;-114;-141;-96
;12789;-93;-114;-141;-96
;12852;-95;-114;-141;-96
;12915;-97;-114;-137;-96
;12978;-101;-114;-137;-95
;13041;-103;-114;-137;-95
;13104;-105;-114;-137;-95
;13167;-107;-114;-137;-95
;13230;-110;-114;-123;-117
;13293;-112;-116;-123;-117
;13356;-113;-117;-123;-117
;13419;-117;-120;-123;-117
;13482;-118;-122;-78;-117
;13545;-118;-123;-78;-88
;13608;-118;-123;-78;-88
;13671;-118;-123;-78;-88
;13734;-118;-123;-78;-88
;13797;-118;-123;-31;-88
;13860;-118;-123;-31;0
;13923;-118;-123;-31;0
;13986;-118;-123;-31;0
;14049;-118;-123;-31;0
;14112;-118;-123;0;0
;14175;-118;-123;0;0
;14238;-118;-123;0;0
;14301;-118;-123;0;0
;14364;-118;-123;0;0
;14427;-118;-123;0;31
;14490;-118;-123;0;31
;14553;-118;-123;0;31
;14616;-118;-123;0;31
;14679;-118;-123;0;31
;14742;-118;-123;0;26
;14805;-116;-123;365;26
;14868;-112;-123;365;26
;14931;-108;-123;365;26
;14994;-101;-123;365;0
;15057;-97;-123;365;0
;15120;-94;-123;455;0
;15183;-86;-123;455;0
;15246;-83;-123;455;0
;15309;-79;-123;455;0
;15372;-76;-123;455;0
;15435;-72;-123;473;0
;15498;-65;-123;473;0
;15561;-61;-123;473;0
;15624;-57;-123;473;0
;15687;-54;-123;473;0
;15750;-50;-123;546;0
;15813;-43;-123;546;0
;15876;-39;-123;546;0
;15939;-36;-123;546;27
;16002;-28;-123;634;27
;16065;-25;-123;634;27
;16128;-21;-123;634;27
;16191;-17;-123;634;27
;16254;-10;-123;634;26
;16317;-6;-123;664;26
;16380;-3;-123;664;26
;16443;4;-123;664;26
;16506;7;-123;664;26
;16569;11;-123;664;0
;16632;15;-123;664;0
;16695;18;-123;636;0
;16758;25;-123;636;0
;16821;29;-123;636;0
;16884;33;-123;636;0
;16947;36;-123;636;0
;17010;44;-123;645;0
;17073;47;-123;645;0
;17136;51;-123;645;0
;17199;55;-123;645;0
;17262;58;-123;645;0
;17325;66;-123;611;0
;17388;69;-123;611;0
;17451;73;-123;611;0
;17514;80;-123;611;0
;17577;84;-123;386;0
;17640;87;-123;386;0
;17703;91;-123;386;0
;17766;98;-123;386;0
;17829;102;-123;386;0
;17892;105;-123;95;0
;17955;105;-123;95;0
;18018;105;-123;95;0
;18081;105;-123;95;0
;18144;105;-123;95;0
;18207;105;-123;0;0
;18270;105;-123;0;0
;18333;105;-123;0;0
;18396;105;-123;0;0
;18459;105;-123;0;0
;18522;105;-123;0;0
;18585;108;-123;326;0
;18648;115;-123;326;0
;18711;115;-123;326;0
;18774;123;-123;326;0
;18837;126;-123;326;0
;18900;132;-123;165;0
;18963;132;-123;165;0
;19026;137;-123;165;0
;19089;139;-123;165;0
;19152;142;-123;-63;0
;19215;142;-123;-63;0
;19278;142;-123;-63;0
;19341;142;-123;-63;0
;19404;142;-123;-63;0
;19467;142;-123;-63;0
;19530;140;-123;-134;0
;19593;138;-123;-134;0
;19656;136;-123;-134;55
;19719;135;-123;-134;55
;19782;131;-123;-171;55
;19845;129;-123;-171;55
;19908;126;-123;-171;55
;19971;121;-118;-171;236
;20034;119;-114;-171;236
;20097;117;-111;-153;236
;20160;115;-107;-153;236
;20223;111;-99;-153;279
;20286;109;-94;-153;279
;20349;106;-90;-153;279
;20412;104;-85;-247;279
;20475;95;-76;-247;279
;20538;90;-71;-247;90
;20601;87;-71;-247;90
;20664;83;-71;-247;90
;20727;79;-71;-284;90
;20790;72;-71;-284;90
;20853;68;-71;-284;90
;20916;64;-68;-284;231
;20979;61;-65;-284;231
;21042;54;-58;-241;231
;21105;51;-55;-241;231
;21168;44;-48;-241;447
;21231;44;-48;-241;447
;21294;37;-41;-241;447
;21357;34;-38;-196;447
;21420;31;-34;-196;447
;21483;28;-30;-196;447
;21546;21;-23;-196;429
;21609;18;-19;-196;429
;21672;15;-16;-146;429
;21735;13;-12;-146;429
;21798;9;-4;-146;393
;21861;8;0;-146;393
;21924;6;3;-146;393
;21987;2;10;-142;393
;22050;0;14;-142;393
;22113;-1;18;-142;394
;22176;-2;21;-142;394
;22239;-6;28;-149;394
;22302;-6;28;-149;394
;22365;-11;37;-149;394
;22428;-13;42;-149;333
;22491;-17;51;-149;333
;22554;-20;55;-178;333
;22617;-22;60;-178;333
;22680;-24;64;-178;333
;22743;-26;68;-178;201
;22806;-31;75;-178;201
;22869;-34;78;-188;201
;22932;-36;81;-188;201
;22995;-39;85;-188;201
;23058;-44;88;-188;0
;23121;-47;88;-188;0
;23184;-50;88;-188;0
;23247;-54;88;-235;0
;23310;-61;88;-235;0
;23373;-65;88;-235;0
;23436;-73;88;-235;-47
;23499;-73;88;-235;-47
;23562;-79;88;-207;-47
;23625;-82;88;-207;-47
;23688;-84;88;-207;-47
;23751;-90;88;-207;0
;23814;-93;88;-140;0
;23877;-95;88;-140;0
;23940;-97;88;-140;0
;24003;-101;88;-140;61
;24066;-103;88;-140;61
;24129;-105;88;-147;61
;24192;-107;88;-147;61
;24255;-109;88;-147;61
;24318;-113;89;-147;367
;24381;-115;93;-147;367
;24444;-116;97;-128;367
;24507;-120;104;-128;367
;24570;-122;107;-128;367
;24633;-123;111;-128;396
;24696;-125;114;-128;396
;24759;-127;122;-28;396
;24822;-127;125;-28;396
;24885;-127;129;-28;396
;24948;-127;130;-28;0
;25011;-127;130;0;0
;25074;-127;130;0;0
;25137;-127;130;0;0
;25200;-127;130;0;0
;25263;-127;130;0;0
;25326;-127;130;0;-59
;25389;-127;130;0;-59
;25452;-127;130;0;-59
;25515;-127;130;0;-59
;25578;-127;130;0;-59
;25641;-127;130;0;-30
;25704;-127;130;0;-30
;25767;-127;130;0;-30
;25830;-127;130;0;-30
;25893;-127;130;0;-30
;25956;-127;129;0;-131
;26019;-127;127;0;-131
;26082;-127;123;0;-131
;26145;-127;122;0;-131
;26208;-127;120;0;-131
;26271;-127;117;0;-198
;26334;-127;111;0;-198
;26397;-127;107;0;-198
;26460;-127;104;0;-198
;26523;-127;98;0;-156
;26586;-127;96;0;-156
;26649;-127;94;0;-156
;26712;-127;92;0;-156
;26775;-127;90;0;-156
;26838;-127;86;0;-161
;26901;-127;83;0;-161
;26964;-127;81;0;-161
;27027;-127;76;0;-161
;27090;-127;73;0;-161
;27153;-127;71;0;-214
;27216;-127;67;0;-214
;27279;-127;61;0;-214
;27342;-127;57;0;-214
;27405;-127;54;0;-214
;27468;-127;48;0;-185
;27531;-127;48;0;-185
;27594;-127;43;27;-185
;27657;-127;40;27;-185
;27720;-127;38;27;-185
;27783;-127;33;27;-154
;27846;-127;31;27;-154
;27909;-127;29;39;-154
;27972;-127;27;39;-154
;28035;-127;24;39;-154
;28098;-127;20;39;-141
;28161;-127;18;39;-141
;28224;-127;14;29;-141
;28287;-127;14;29;-141
;28350;-127;10;29;-141
;28413;-127;8;29;-139
;28476;-127;4;27;-139
;28539;-127;2;27;-139
;28602;-127;0;27;-139
;28665;-127;-1;27;-139
;28728;-127;-3;27;-141
;28791;-127;-7;0;-141
;28854;-127;-9;0;-141
;28917;-127;-11;0;-141
;28980;-127;-13;0;-141
;29043;-127;-17;0;-132
;29106;-127;-19;0;-132
;29169;-127;-20;0;-132
;29232;-127;-22;0;-132
;29295;-127;-26;0;-132
;29358;-127;-27;0;-132
;29421;-127;-29;0;-132
;29484;-127;-31;0;-132
;29547;-127;-34;0;-132
;29610;-127;-36;0;-132
;29673;-127;-38;0;-132
;29736;-127;-39;0;-132
;29799;-127;-41;0;-125
;29862;-127;-45;0;-125
;29925;-127;-46;0;-125
;29988;-127;-48;0;-125
;30051;-127;-51;0;-118
;30114;-127;-53;0;-118
;30177;-127;-54;0;-118
;30240;-127;-56;0;-118
;30303;-127;-59;0;-118
;30366;-127;-60;0;-119
;30429;-127;-62;0;-119
;30492;-127;-63;0;-119
;30555;-127;-65;0;-119
;30618;-127;-68;0;-119
;30681;-127;-69;0;-115
;30744;-127;-72;26;-115
;30807;-127;-74;26;-115
;30870;-127;-75;26;-115
;30933;-127;-77;26;-115
;30996;-127;-78;26;-104
;31059;-127;-78;0;-104
;31122;-127;-78;0;-104
;31185;-127;-78;0;-104
;31248;-127;-78;0;-104
;31311;-127;-78;0;-114
;31374;-127;-81;37;-114
;31437;-127;-82;37;-114
;31500;-127;-84;37;-114
;31563;-127;-85;37;-114
;31626;-127;-89;26;-125
;31689;-127;-90;26;-125
;31752;-127;-92;26;-125
;31815;-127;-94;26;-125
;31878;-127;-97;26;-125
;31941;-127;-97;26;-103
;32004;-127;-97;0;-103
;32067;-127;-97;0;-103
;32130;-127;-97;0;-103
;32193;-127;-97;0;-103
;32256;-127;-97;0;-109
;32319;-127;-97;0;-109
;32382;-127;-97;0;-109
;32445;-127;-97;0;-109
;32508;-127;-97;0;-109
;32571;-127;-101;44;-141
;32634;-127;-103;44;-141
;32697;-127;-105;44;-141
;32760;-127;-107;44;-141
;32823;-127;-109;44;-141
;32886;-127;-112;0;-117
;32949;-127;-114;0;-117
;33012;-127;-117;0;-117
;33075;-127;-117;0;-117
;33138;-127;-120;0;-117
;33201;-127;-121;0;-117
;33264;-127;-122;0;-41
;33327;-127;-122;0;-41
;33390;-127;-122;0;-41
;33453;-127;-122;0;-41
;33516;-127;-122;0;-51
;33579;-127;-122;0;-51
;33642;-127;-122;0;-51
;33705;-127;-122;0;-51
;33768;-127;-122;0;-51
;33831;-127;-122;50;0
;33894;-127;-122;50;0
;33957;-127;-122;50;0
;34020;-127;-122;50;0
;34083;-127;-122;50;0
;34146;-124;-122;232;0
;34209;-121;-122;232;0
;34272;-117;-122;232;0
;34335;-111;-122;232;0
;34398;-107;-122;232;0
;34461;-104;-122;393;0
;34524;-100;-122;393;0
;34587;-97;-122;393;0
;34650;-89;-122;393;0
;34713;-86;-122;393;0
;34776;-82;-122;393;0
;34839;-75;-122;397;0
;34902;-71;-122;397;0
;34965;-67;-122;397;0
;35028;-64;-122;397;0
;35091;-57;-122;396;0
;35154;-53;-122;396;0
;35217;-49;-122;396;0
;35280;-46;-122;396;0
